Repository,File Name,Class,Start Line,End Line,Displacement,Level
requests,cookies.py,Simple Atributte,76,76,41,A2
requests,cookies.py,Simple Atributte,266,266,18,A2
requests,cookies.py,Simple Atributte,266,266,31,A2
requests,cookies.py,Simple Atributte,282,282,16,A2
requests,cookies.py,Simple Atributte,282,282,31,A2
requests,cookies.py,Simple Atributte,290,290,16,A2
requests,cookies.py,Simple Atributte,290,290,29,A2
requests,cookies.py,Simple Atributte,301,301,15,A2
requests,cookies.py,Simple Atributte,301,301,45,A2
requests,cookies.py,Simple Atributte,318,318,27,A2
requests,cookies.py,Simple Atributte,352,352,16,A2
requests,cookies.py,Simple Atributte,353,353,16,A2
requests,cookies.py,Simple Atributte,355,355,27,A2
requests,cookies.py,Simple Atributte,362,362,16,A2
requests,cookies.py,Simple Atributte,503,503,34,A2
requests,cookies.py,Simple Atributte,537,537,16,A2
requests,cookies.py,Simple Atributte,556,556,12,A2
requests,cookies.py,Simple Atributte,52,52,15,A2
requests,cookies.py,Simple Atributte,214,214,35,A2
requests,cookies.py,Simple Atributte,214,214,62,A2
requests,cookies.py,Simple Atributte,315,315,34,A2
requests,cookies.py,Simple Atributte,316,316,32,A2
requests,cookies.py,Simple Atributte,362,362,32,A2
requests,cookies.py,Simple Atributte,380,380,37,A2
requests,cookies.py,Simple Atributte,382,382,31,A2
requests,cookies.py,Simple Atributte,401,401,37,A2
requests,cookies.py,Simple Atributte,409,409,35,A2
requests,cookies.py,Simple Atributte,498,498,26,A2
requests,cookies.py,Simple Atributte,381,381,39,A2
requests,cookies.py,Simple Atributte,402,402,39,A2
requests,cookies.py,Simple Atributte,559,559,16,A2
requests,cookies.py,Simple List Comprehension,534,534,25,C1
requests,cookies.py,Simple Assignment,134,134,4,A1
requests,cookies.py,Simple Assignment,136,136,4,A1
requests,cookies.py,Simple Assignment,146,146,4,A1
requests,cookies.py,Simple Assignment,156,156,4,A1
requests,cookies.py,Simple Assignment,448,448,4,A1
requests,cookies.py,Simple Assignment,461,475,4,A1
requests,cookies.py,Assigment with sum (total = total + 1),477,477,4,A1
requests,cookies.py,Simple Assignment,484,484,4,A1
requests,cookies.py,Simple Assignment,485,485,4,A1
requests,cookies.py,Simple Assignment,486,486,4,A1
requests,cookies.py,Simple Assignment,487,487,4,A1
requests,cookies.py,Simple Assignment,495,495,4,A1
requests,cookies.py,Simple Assignment,36,36,8,A1
requests,cookies.py,Simple Assignment,37,37,8,A1
requests,cookies.py,Simple Assignment,38,38,8,A1
requests,cookies.py,Simple Assignment,55,55,8,A1
requests,cookies.py,Simple Assignment,56,56,8,A1
requests,cookies.py,Simple Assignment,85,85,8,A1
requests,cookies.py,Simple Assignment,115,115,8,A1
requests,cookies.py,Simple Assignment,279,279,8,A1
requests,cookies.py,Simple Assignment,287,287,8,A1
requests,cookies.py,Simple Assignment,299,299,8,A1
requests,cookies.py,Simple Assignment,313,313,8,A1
requests,cookies.py,Simple Assignment,398,398,8,A1
requests,cookies.py,Simple Assignment,417,417,8,A1
requests,cookies.py,Simple Assignment,430,430,8,A1
requests,cookies.py,Simple Assignment,531,531,8,A1
requests,cookies.py,Simple Assignment,534,534,8,A1
requests,cookies.py,Simple Assignment,553,553,8,A1
requests,cookies.py,Simple Assignment,219,219,12,A1
requests,cookies.py,Simple Assignment,221,221,12,A1
requests,cookies.py,Simple Assignment,355,355,12,A1
requests,cookies.py,Simple Assignment,426,426,12,A1
requests,cookies.py,Simple Assignment,498,498,12,A1
requests,cookies.py,Simple Assignment,502,502,8,A1
requests,cookies.py,Simple Assignment,503,503,8,A1
requests,cookies.py,Simple Assignment,318,318,16,A1
requests,cookies.py,Simple Assignment,409,409,24,A1
requests,cookies.py,'raise' exception,80,82,8,B1
requests,cookies.py,'raise' exception,384,384,8,B1
requests,cookies.py,'raise' exception,413,413,8,B1
requests,cookies.py,'raise' exception,479,481,8,B1
requests,cookies.py,'raise' exception,550,550,8,B1
requests,cookies.py,'raise' exception,500,500,12,B1
requests,cookies.py,'raise' exception,405,407,28,B1
requests,cookies.py,Import,10,10,0,A2
requests,cookies.py,Import,11,11,0,A2
requests,cookies.py,Import,12,12,0,A2
requests,cookies.py,Import,18,18,4,A2
requests,cookies.py,Import with 'as' extension ,20,20,4,B1
requests,cookies.py,Relative From,14,14,0,B1
requests,cookies.py,Relative From,15,15,0,B1
requests,cookies.py,Simple If statements,131,132,4,A1
requests,cookies.py,Simple If statements,441,442,4,A1
requests,cookies.py,Simple If statements,444,446,4,A1
requests,cookies.py,Simple If statements,478,481,4,A1
requests,cookies.py,Simple If statements,496,503,4,A1
requests,cookies.py,Simple If statements,530,531,4,A1
requests,cookies.py,Simple If statements,533,537,4,A1
requests,cookies.py,Simple If statements,549,550,4,A1
requests,cookies.py,Simple If statements,552,559,4,A1
requests,cookies.py,Simple If statements,52,53,8,A1
requests,cookies.py,Simple If statements,158,159,8,A1
requests,cookies.py,Simple If statements,160,161,8,A1
requests,cookies.py,Simple If statements,162,163,8,A1
requests,cookies.py,Simple If statements,212,216,8,A1
requests,cookies.py,Simple If statements,218,221,8,A1
requests,cookies.py,Simple If statements,350,355,8,A1
requests,cookies.py,Simple If statements,360,364,8,A1
requests,cookies.py,Simple If statements,411,412,8,A1
requests,cookies.py,Simple If statements,425,426,8,A1
requests,cookies.py,Simple If statements,501,503,4,A1
requests,cookies.py,Simple If statements,554,559,4,A1
requests,cookies.py,Simple If statements,281,282,12,A1
requests,cookies.py,Simple If statements,289,290,12,A1
requests,cookies.py,Simple If statements,301,302,12,A1
requests,cookies.py,Simple If statements,315,318,12,A1
requests,cookies.py,Simple If statements,379,382,12,A1
requests,cookies.py,Simple If statements,400,409,12,A1
requests,cookies.py,Simple If statements,536,537,12,A1
requests,cookies.py,Simple If statements,380,382,16,A1
requests,cookies.py,Simple If statements,401,409,16,A1
requests,cookies.py,Simple If statements,381,382,20,A1
requests,cookies.py,Simple If statements,402,409,20,A1
requests,cookies.py,Simple If statements,403,407,24,A1
requests,cookies.py,Simple For Loop,157,164,4,A1
requests,cookies.py,For Loop with Tuple as name,166,167,4,A2
requests,cookies.py,Simple For Loop,450,451,4,A1
requests,cookies.py,Simple For Loop,231,232,8,A1
requests,cookies.py,Simple For Loop,248,249,8,A1
requests,cookies.py,Simple For Loop,265,266,8,A1
requests,cookies.py,Simple For Loop,280,282,8,A1
requests,cookies.py,Simple For Loop,288,290,8,A1
requests,cookies.py,Simple For Loop,300,303,8,A1
requests,cookies.py,Simple For Loop,314,318,8,A1
requests,cookies.py,Simple For Loop,378,382,8,A1
requests,cookies.py,Simple For Loop,399,409,8,A1
requests,cookies.py,Simple For Loop,535,537,8,A1
requests,cookies.py,Simple For Loop,361,362,12,A1
requests,cookies.py,Simple For Loop,558,559,12,A1
requests,cookies.py,'continue' statement,159,159,12,B1
requests,cookies.py,'continue' statement,161,161,12,B1
requests,cookies.py,'continue' statement,163,163,12,B1
requests,cookies.py,Exception --> try/except,17,20,0,B1
requests,cookies.py,Exception --> try/except,201,204,8,B1
requests,cookies.py,Exception --> try/except,322,325,8,B1
requests,cookies.py,Exception --> try/except,497,500,8,B1
requests,cookies.py,Exception --> try/except,555,559,8,B1
requests,cookies.py,Function with Simple argument,124,137,0,A1
requests,cookies.py,Function with Simple argument,140,148,0,A1
requests,cookies.py,Function with Simple argument with Default argument,151,167,0,A2
requests,cookies.py,Function with Simple argument,440,452,0,A1
requests,cookies.py,Function with Simple argument with ** argument,455,489,0,B1
requests,cookies.py,Function with Simple argument,492,518,0,A1
requests,cookies.py,Function with Simple argument with Default argument,521,539,0,A2
requests,cookies.py,Function with Simple argument,542,561,0,A1
requests,cookies.py,Function with Simple argument,35,38,4,A1
requests,cookies.py,Function with Simple argument,40,41,4,A1
requests,cookies.py,Function with Simple argument,43,44,4,A1
requests,cookies.py,Function with Simple argument,46,47,4,A1
requests,cookies.py,Function with Simple argument,49,67,4,A1
requests,cookies.py,Function with Simple argument,69,70,4,A1
requests,cookies.py,Function with Simple argument,72,73,4,A1
requests,cookies.py,Function with Simple argument with Default argument,75,76,4,A2
requests,cookies.py,Function with Simple argument,78,82,4,A1
requests,cookies.py,Function with Simple argument,84,85,4,A1
requests,cookies.py,Function with Simple argument,87,88,4,A1
requests,cookies.py,Function with Simple argument,91,92,4,A1
requests,cookies.py,Function with Simple argument,95,96,4,A1
requests,cookies.py,Function with Simple argument,99,100,4,A1
requests,cookies.py,Function with Simple argument,110,115,4,A1
requests,cookies.py,Function with Simple argument,117,118,4,A1
requests,cookies.py,Function with Simple argument,120,121,4,A1
requests,cookies.py,Function with Simple argument with Default argument,194,204,4,A2
requests,cookies.py,Function with Simple argument with ** argument,206,223,4,B1
requests,cookies.py,Function with Simple argument,225,232,4,A1
requests,cookies.py,Function with Simple argument,234,240,4,A1
requests,cookies.py,Function with Simple argument,242,249,4,A1
requests,cookies.py,Function with Simple argument,251,257,4,A1
requests,cookies.py,Function with Simple argument,259,266,4,A1
requests,cookies.py,Function with Simple argument,268,275,4,A1
requests,cookies.py,Function with Simple argument,277,283,4,A1
requests,cookies.py,Function with Simple argument,285,291,4,A1
requests,cookies.py,Function with Simple argument,293,304,4,A1
requests,cookies.py,Function with Simple argument with Default argument,306,319,4,A2
requests,cookies.py,Function with Simple argument,321,325,4,A1
requests,cookies.py,Function with Simple argument,327,334,4,A1
requests,cookies.py,Function with Simple argument,336,341,4,A1
requests,cookies.py,Function with Simple argument,343,347,4,A1
requests,cookies.py,Function with Simple argument with * argument  with ** argument,349,356,4,B1
requests,cookies.py,Function with Simple argument,358,364,4,A1
requests,cookies.py,Function with Simple argument with Default argument,366,384,4,A2
requests,cookies.py,Function with Simple argument with Default argument,386,413,4,A2
requests,cookies.py,Function with Simple argument,415,420,4,A1
requests,cookies.py,Function with Simple argument,422,426,4,A1
requests,cookies.py,Function with Simple argument,428,433,4,A1
requests,cookies.py,Function with Simple argument,435,437,4,A1
requests,cookies.py,Return,148,148,4,A1
requests,cookies.py,Return,452,452,4,A1
requests,cookies.py,Return,489,489,4,A1
requests,cookies.py,Return,504,518,4,A1
requests,cookies.py,Return,539,539,4,A1
requests,cookies.py,Return,561,561,4,A1
requests,cookies.py,Return,41,41,8,A1
requests,cookies.py,Return,44,44,8,A1
requests,cookies.py,Return,47,47,8,A1
requests,cookies.py,Return,58,67,8,A1
requests,cookies.py,Return,70,70,8,A1
requests,cookies.py,Return,73,73,8,A1
requests,cookies.py,Return,76,76,8,A1
requests,cookies.py,Return,88,88,8,A1
requests,cookies.py,Return,92,92,8,A1
requests,cookies.py,Return,96,96,8,A1
requests,cookies.py,Return,100,100,8,A1
requests,cookies.py,Return,118,118,8,A1
requests,cookies.py,Return,132,132,8,A1
requests,cookies.py,Return,223,223,8,A1
requests,cookies.py,Return,240,240,8,A1
requests,cookies.py,Return,257,257,8,A1
requests,cookies.py,Return,275,275,8,A1
requests,cookies.py,Return,283,283,8,A1
requests,cookies.py,Return,291,291,8,A1
requests,cookies.py,Return,304,304,8,A1
requests,cookies.py,Return,319,319,8,A1
requests,cookies.py,Return,334,334,8,A1
requests,cookies.py,Return,356,356,8,A1
requests,cookies.py,Return,420,420,8,A1
requests,cookies.py,Return,433,433,8,A1
requests,cookies.py,Return,437,437,8,A1
requests,cookies.py,Return,442,442,8,A1
requests,cookies.py,Return,446,446,8,A1
requests,cookies.py,Return,53,53,12,A1
requests,cookies.py,Return,202,202,12,A1
requests,cookies.py,Return,216,216,12,A1
requests,cookies.py,Return,323,323,12,A1
requests,cookies.py,Return,412,412,12,A1
requests,cookies.py,Return,204,204,12,A1
requests,cookies.py,Return,302,302,16,A1
requests,cookies.py,Return,325,325,12,A1
requests,cookies.py,Return,382,382,24,A1
requests,cookies.py,Generator Function (yield),232,232,12,C1
requests,cookies.py,Generator Function (yield),249,249,12,C1
requests,cookies.py,Generator Function (yield),266,266,12,C1
requests,cookies.py,Simple Class ,23,100,0,B1
requests,cookies.py,Simple Class ,103,121,0,B1
requests,cookies.py,Inherited Class from RuntimeError,170,173,0,B1
requests,cookies.py,Inherited Class from MutableMapping,176,437,0,B1
